dia,stock
177.0,145
178.0,140
179.0,135
180.0,132
181.0,125
182.0,119
183.0,112
184.0,104
185.0,101
186.0,96
187.0,89
188.0,81
189.0,71
190.0,67
191.0,62
192.0,52
193.0,189
194.0,183
195.0,180
196.0,176
197.0,171
198.0,160
199.0,155
200.0,151
201.0,146
202.0,141
203.0,136
204.0,130
205.0,123
206.0,119
207.0,110
208.0,106
209.0,97
210.0,90
211.0,85
212.0,79
213.0,76
214.0,72
215.0,71
216.0,66
217.0,64
218.0,51
219.0,45
220.0,182
221.0,177
222.0,175
223.0,171
224.0,168
225.0,163
226.0,162
227.0,159
228.0,156
229.0,154
230.0,149
231.0,145
232.0,141
233.0,135
234.0,128
235.0,124
236.0,122
237.0,118
238.0,113
239.0,105
240.0,97
241.0,94
242.0,89
243.0,80
244.0,78
245.0,73
246.0,70
247.0,66
248.0,62
249.0,58
250.0,56
251.0,190
252.0,183
253.0,183
254.0,178
255.0,174
256.0,170
257.0,165
258.0,157
259.0,150
260.0,146
261.0,143
262.0,142
263.0,136
264.0,132
265.0,127
266.0,123
267.0,117
268.0,109
269.0,106
270.0,103
271.0,99
272.0,94
273.0,87
274.0,83
275.0,75
276.0,65
277.0,60
278.0,56
279.0,193
280.0,181
281.0,180
282.0,172
283.0,167
284.0,161
285.0,155
286.0,152
287.0,146
288.0,146
289.0,141
290.0,138
291.0,132
292.0,128
293.0,123
294.0,114
295.0,106
296.0,102
297.0,99
298.0,95
299.0,90
300.0,89
301.0,86
302.0,80
303.0,74
304.0,69
305.0,63
306.0,61
307.0,56
308.0,51
309.0,185
310.0,180
311.0,172
312.0,167
313.0,162
314.0,159
315.0,153
316.0,149
317.0,144
318.0,140
319.0,133
320.0,131
321.0,128
322.0,126
323.0,119
324.0,114
325.0,110
326.0,102
327.0,97
328.0,95
329.0,88
330.0,82
331.0,77
332.0,76
333.0,66
334.0,54
335.0,52
336.0,185
337.0,176
338.0,167
339.0,162
340.0,152
341.0,147
342.0,141
343.0,136
344.0,130
345.0,123
346.0,117
347.0,111
348.0,108
349.0,106
350.0,101
351.0,98
352.0,91
353.0,90
354.0,85
355.0,79
356.0,73
357.0,68
358.0,66
359.0,62
360.0,58
361.0,196
362.0,189
363.0,182
364.0,176
365.0,172
0.0,200
1.0,193
2.0,183
3.0,178
4.0,171
5.0,168
6.0,165
7.0,158
8.0,155
9.0,150
10.0,149
11.0,145
12.0,143
13.0,139
14.0,137
15.0,137
16.0,130
17.0,125
18.0,121
19.0,120
20.0,114
21.0,112
22.0,108
23.0,100
24.0,96
25.0,89
26.0,87
27.0,82
28.0,80
29.0,75
30.0,68
31.0,63
32.0,59
33.0,53
34.0,187
35.0,180
36.0,172
37.0,165
38.0,162
39.0,158
40.0,153
41.0,146
42.0,144
43.0,140
44.0,133
45.0,127
46.0,121
47.0,119
48.0,117
49.0,113
50.0,107
51.0,102
52.0,97
53.0,95
54.0,88
55.0,83
56.0,83
57.0,82
58.0,78
59.0,70
60.0,66
61.0,60
62.0,195
63.0,193
64.0,187
65.0,183
66.0,176
67.0,166
68.0,160
69.0,157
70.0,153
71.0,151
72.0,149
73.0,143
74.0,138
75.0,134
76.0,131
77.0,125
78.0,115
79.0,107
80.0,100
81.0,92
82.0,86
83.0,78
84.0,69
85.0,65
86.0,61
87.0,57
88.0,191
89.0,185
90.0,180
91.0,174
92.0,170
93.0,163
94.0,160
95.0,158
96.0,155
97.0,150
98.0,145
99.0,139
100.0,134
101.0,125
102.0,119
103.0,114
104.0,110
105.0,107
106.0,99
107.0,98
108.0,96
109.0,88
110.0,85
111.0,80
112.0,72
113.0,69
114.0,66
115.0,59
116.0,53
117.0,50
118.0,185
119.0,181
120.0,179
121.0,176
122.0,171
123.0,166
124.0,159
125.0,153
126.0,150
127.0,148
128.0,145
129.0,139
130.0,135
131.0,134
132.0,128
133.0,121
134.0,115
135.0,108
136.0,106
137.0,102
138.0,97
139.0,94
140.0,90
141.0,88
142.0,81
143.0,77
144.0,74
145.0,71
146.0,62
147.0,57
148.0,190
149.0,187
150.0,180
151.0,178
152.0,175
153.0,171
154.0,168
155.0,162
156.0,152
157.0,149
158.0,143
159.0,133
160.0,124
161.0,118
162.0,110
163.0,107
164.0,104
165.0,98
166.0,97
167.0,91
168.0,85
169.0,80
170.0,75
171.0,71
172.0,67
173.0,59
174.0,51
175.0,188
176.0,185
177.0,178
178.0,171
179.0,169
180.0,163
181.0,160
182.0,157
183.0,153
184.0,145
185.0,142
186.0,133
187.0,131
188.0,126
189.0,120
190.0,114
191.0,113
192.0,111
193.0,102
194.0,97
195.0,92
196.0,88
197.0,86
198.0,84
199.0,83
200.0,79
201.0,79
202.0,76
203.0,72
204.0,68
205.0,65
206.0,58
207.0,191
208.0,186
209.0,182
210.0,177
211.0,173
212.0,170
213.0,162
214.0,153
215.0,145
216.0,139
217.0,135
218.0,130
219.0,123
220.0,117
221.0,110
222.0,104
223.0,100
224.0,98
225.0,93
226.0,90
227.0,85
228.0,73
229.0,68
230.0,67
231.0,64
232.0,58
233.0,49
234.0,46
235.0,181
236.0,176
237.0,165
238.0,158
239.0,155
240.0,151
241.0,148
242.0,139
243.0,130
244.0,126
245.0,119
246.0,110
247.0,103
248.0,100
249.0,93
250.0,89
251.0,88
252.0,82
253.0,72
254.0,67
255.0,60
256.0,59
257.0,193
258.0,188
259.0,179
260.0,173
261.0,169
262.0,163
263.0,159
264.0,153
265.0,147
266.0,143
267.0,139
268.0,137
269.0,136
270.0,129
271.0,123
272.0,121
273.0,118
274.0,112
275.0,110
276.0,107
277.0,102
278.0,98
279.0,94
280.0,89
281.0,82
282.0,73
283.0,69
284.0,60
285.0,53
286.0,186
287.0,180
288.0,176
289.0,169
290.0,162
291.0,158
292.0,153
293.0,142
294.0,135
295.0,129
296.0,124
297.0,118
298.0,110
299.0,106
300.0,104
301.0,99
302.0,96
303.0,92
304.0,88
305.0,85
306.0,78
307.0,73
308.0,71
309.0,68
310.0,58
311.0,195
312.0,188
313.0,185
314.0,180
315.0,177
316.0,168
317.0,162
318.0,156
319.0,152
320.0,146
321.0,146
322.0,142
323.0,131
324.0,128
325.0,117
326.0,112
327.0,109
328.0,104
329.0,99
330.0,94
331.0,87
332.0,83
333.0,80
334.0,69
335.0,65
336.0,61
337.0,54
338.0,190
339.0,183
340.0,176
341.0,172
342.0,164
343.0,160
344.0,155
345.0,151
346.0,145
347.0,138
348.0,138
349.0,135
350.0,129
351.0,124
352.0,117
353.0,116
354.0,114
355.0,106
356.0,102
357.0,98
358.0,93
359.0,85
360.0,79
361.0,68
362.0,63
363.0,53
364.0,189
365.0,183
0.0,200
1.0,189
2.0,184
3.0,181
4.0,175
5.0,172
6.0,165
7.0,162
8.0,159
9.0,153
10.0,150
11.0,150
12.0,148
13.0,142
14.0,139
15.0,131
16.0,125
17.0,121
18.0,113
19.0,104
20.0,98
21.0,93
22.0,86
23.0,83
24.0,77
25.0,71
26.0,69
27.0,65
28.0,58
29.0,52
30.0,189
31.0,187
32.0,182
33.0,179
34.0,171
35.0,167
36.0,162
37.0,155
38.0,152
39.0,149
40.0,146
41.0,139
42.0,137
43.0,134
44.0,130
45.0,126
46.0,122
47.0,114
48.0,106
49.0,99
50.0,97
51.0,94
52.0,90
53.0,85
54.0,82
55.0,80
56.0,73
57.0,66
58.0,64
59.0,57
60.0,52
61.0,183
62.0,178
63.0,175
64.0,171
65.0,165
66.0,158
67.0,151
68.0,146
69.0,141
70.0,138
71.0,134
72.0,128
73.0,126
74.0,123
75.0,116
76.0,115
77.0,113
78.0,106
79.0,101
80.0,96
81.0,88
82.0,81
83.0,74
84.0,70
85.0,65
86.0,58
87.0,53
88.0,190
89.0,184
90.0,177
91.0,174
92.0,171
93.0,166
94.0,164
95.0,159
96.0,155
97.0,148
98.0,144
99.0,139
100.0,136
101.0,131
102.0,125
103.0,119
104.0,113
105.0,102
106.0,98
107.0,90
108.0,86
109.0,83
110.0,79
111.0,74
112.0,68
113.0,62
114.0,56
115.0,51
116.0,48
117.0,183
118.0,178
119.0,175
120.0,172
121.0,171
122.0,162
123.0,158
124.0,153
125.0,150
126.0,146
127.0,142
128.0,140
129.0,134
130.0,128
131.0,121
132.0,115
133.0,108
134.0,102
135.0,95
136.0,91
137.0,88
138.0,80
139.0,78
140.0,70
141.0,66
142.0,63
143.0,58
144.0,55
145.0,190
146.0,185
147.0,180
148.0,168
149.0,158
150.0,151
151.0,144
152.0,139
153.0,130
154.0,123
155.0,120
156.0,118
157.0,114
158.0,108
159.0,105
160.0,98
161.0,95
162.0,91
163.0,81
164.0,79
165.0,71
166.0,66
167.0,62
168.0,56
169.0,55
170.0,191
171.0,183
172.0,177
173.0,174
174.0,171
175.0,166
176.0,165
177.0,157
178.0,151
179.0,143
180.0,138
181.0,131
182.0,120
183.0,114
184.0,106
185.0,99
186.0,95
187.0,90
188.0,83
189.0,79
190.0,74
191.0,69
192.0,61
193.0,56
194.0,190
195.0,187
196.0,185
197.0,178
198.0,174
199.0,171
200.0,166
201.0,159
202.0,154
203.0,148
204.0,143
205.0,132
206.0,129
207.0,126
208.0,122
209.0,117
210.0,108
211.0,103
212.0,97
213.0,96
214.0,92
215.0,86
216.0,84
217.0,78
218.0,69
219.0,63
220.0,58
221.0,51
222.0,186
223.0,181
224.0,175
225.0,170
226.0,166
227.0,158
228.0,154
229.0,147
230.0,139
231.0,132
232.0,130
233.0,124
234.0,119
235.0,115
236.0,110
237.0,105
238.0,101
239.0,97
240.0,94
241.0,90
242.0,89
243.0,84
244.0,80
245.0,72
246.0,66
247.0,61
248.0,54
249.0,49
250.0,47
251.0,182
252.0,179
253.0,175
254.0,167
255.0,166
256.0,162
257.0,160
258.0,156
259.0,152
260.0,148
261.0,147
262.0,143
263.0,139
264.0,136
265.0,131
266.0,126
267.0,119
268.0,117
269.0,112
270.0,106
271.0,101
272.0,95
273.0,84
274.0,82
275.0,75
276.0,67
277.0,60
278.0,196
279.0,189
280.0,179
281.0,173
282.0,170
283.0,161
284.0,158
285.0,154
286.0,152
287.0,149
288.0,144
289.0,139
290.0,133
291.0,127
292.0,120
293.0,117
294.0,114
295.0,111
296.0,105
297.0,98
298.0,90
299.0,87
300.0,84
301.0,75
302.0,71
303.0,64
304.0,61
305.0,54
306.0,187
307.0,181
308.0,179
309.0,174
310.0,165
311.0,161
312.0,155
313.0,148
314.0,143
315.0,135
316.0,130
317.0,123
318.0,118
319.0,110
320.0,104
321.0,100
322.0,97
323.0,87
324.0,82
325.0,70
326.0,65
327.0,59
328.0,51
329.0,49
330.0,187
331.0,180
332.0,175
333.0,168
334.0,160
335.0,155
336.0,153
337.0,149
338.0,145
339.0,142
340.0,134
341.0,134
342.0,132
343.0,127
344.0,122
345.0,119
346.0,115
347.0,114
348.0,110
349.0,108
350.0,99
351.0,94
352.0,86
353.0,82
354.0,81
355.0,73
356.0,66
357.0,61
358.0,58
359.0,53
360.0,184
361.0,180
362.0,176
363.0,167
364.0,163
365.0,157
0.0,200
1.0,198
2.0,192
3.0,187
4.0,184
5.0,179
6.0,176
7.0,171
8.0,166
9.0,160
10.0,155
11.0,151
12.0,147
13.0,145
14.0,137
15.0,133
16.0,129
17.0,120
18.0,113
19.0,108
20.0,101
21.0,98
22.0,96
23.0,90
24.0,83
25.0,74
26.0,72
27.0,67
28.0,64
29.0,61
30.0,52
31.0,186
32.0,183
33.0,177
34.0,172
35.0,168
36.0,163
37.0,157
38.0,153
39.0,147
40.0,138
41.0,136
42.0,133
43.0,125
44.0,121
45.0,112
46.0,108
47.0,104
48.0,99
49.0,93
50.0,87
51.0,81
52.0,79
53.0,72
54.0,69
55.0,64
56.0,60
57.0,57
58.0,195
59.0,194
60.0,186
61.0,181
62.0,176
63.0,171
64.0,163
65.0,154
66.0,149
67.0,147
68.0,140
69.0,138
70.0,130
71.0,123
72.0,114
73.0,111
74.0,105
75.0,101
76.0,100
77.0,97
78.0,94
79.0,85
80.0,81
81.0,73
82.0,64
83.0,58
84.0,57
85.0,195
86.0,186
87.0,182
88.0,174
89.0,170
90.0,158
91.0,153
92.0,148
93.0,141
94.0,136
95.0,131
96.0,127
97.0,122
98.0,119
99.0,116
100.0,113
101.0,109
102.0,103
103.0,101
104.0,95
105.0,90
106.0,87
107.0,82
108.0,76
109.0,68
110.0,61
111.0,57
112.0,192
113.0,189
114.0,184
115.0,182
116.0,179
117.0,177
118.0,167
119.0,162
120.0,156
121.0,153
122.0,145
123.0,140
124.0,136
125.0,131
126.0,126
127.0,118
128.0,116
129.0,113
130.0,111
131.0,109
132.0,103
133.0,100
134.0,97
135.0,92
136.0,86
137.0,77
138.0,71
139.0,64
140.0,59
141.0,195
142.0,192
143.0,187
144.0,182
145.0,178
146.0,168
147.0,167
148.0,162
149.0,157
150.0,150
151.0,142
152.0,135
153.0,125
154.0,117
155.0,111
156.0,107
157.0,106
158.0,101
159.0,98
160.0,94
161.0,92
162.0,87
163.0,83
164.0,74
165.0,70
166.0,65
167.0,59
168.0,53
169.0,192
170.0,187
171.0,182
172.0,179
173.0,174
174.0,168
175.0,164
176.0,157
177.0,154
178.0,146
179.0,142
180.0,137
181.0,130
182.0,125
183.0,120
184.0,113
185.0,107
186.0,105
187.0,100
188.0,97
189.0,95
190.0,92
191.0,87
192.0,84
193.0,77
194.0,72
195.0,65
196.0,61
197.0,57
198.0,187
199.0,181
200.0,173
201.0,168
202.0,166
203.0,161
204.0,156
205.0,152
206.0,146
207.0,145
208.0,142
209.0,134
210.0,129
211.0,122
212.0,118
213.0,113
214.0,104
215.0,103
216.0,100
217.0,95
218.0,90
219.0,88
220.0,84
221.0,78
222.0,72
223.0,69
224.0,63
225.0,61
226.0,55
227.0,53
228.0,189
229.0,184
230.0,179
231.0,173
232.0,167
233.0,165
234.0,161
235.0,154
236.0,145
237.0,140
238.0,136
239.0,131
240.0,125
241.0,122
242.0,116
243.0,115
244.0,113
245.0,109
246.0,99
247.0,88
248.0,85
249.0,79
250.0,74
251.0,71
252.0,65
253.0,60
254.0,54
255.0,51
256.0,180
257.0,176
258.0,173
259.0,168
260.0,164
261.0,157
262.0,155
263.0,151
264.0,142
265.0,135
266.0,129
267.0,127
268.0,122
269.0,116
270.0,113
271.0,111
272.0,105
273.0,100
274.0,95
275.0,90
276.0,86
277.0,83
278.0,79
279.0,74
280.0,67
281.0,61
282.0,59
283.0,195
284.0,191
285.0,190
286.0,183
287.0,179
288.0,177
289.0,173
290.0,170
291.0,166
292.0,160
293.0,153
294.0,150
295.0,148
296.0,142
297.0,139
298.0,136
299.0,131
300.0,128
301.0,124
302.0,117
303.0,113
304.0,108
305.0,106
306.0,102
307.0,95
308.0,91
309.0,89
310.0,85
311.0,78
312.0,71
313.0,69
314.0,64
315.0,62
316.0,57
317.0,190
318.0,181
319.0,174
320.0,168
321.0,163
322.0,158
323.0,150
324.0,142
325.0,139
326.0,134
327.0,129
328.0,125
329.0,119
330.0,114
331.0,109
332.0,102
333.0,98
334.0,96
335.0,90
336.0,80
337.0,74
338.0,67
339.0,66
340.0,58
341.0,52
342.0,184
343.0,176
344.0,171
345.0,163
346.0,160
347.0,152
348.0,147
349.0,143
350.0,136
351.0,133
352.0,129
353.0,128
354.0,123
355.0,115
356.0,108
357.0,103
358.0,98
359.0,93
360.0,91
361.0,85
362.0,77
363.0,75
364.0,71
365.0,67
0.0,200
1.0,196
2.0,189
3.0,183
4.0,178
5.0,173
6.0,171
7.0,168
8.0,160
9.0,154
10.0,148
11.0,144
12.0,140
13.0,136
14.0,133
15.0,131
16.0,124
17.0,119
18.0,111
19.0,109
20.0,104
21.0,97
22.0,94
23.0,88
24.0,85
25.0,79
26.0,68
27.0,62
28.0,56
29.0,52
30.0,185
31.0,180
32.0,178
33.0,173
34.0,163
35.0,156
36.0,152
37.0,148
38.0,144
39.0,139
40.0,138
41.0,130
42.0,124
43.0,118
44.0,114
45.0,110
46.0,108
47.0,103
48.0,97
49.0,92
50.0,82
51.0,76
52.0,69
53.0,66
54.0,61
55.0,57
56.0,46
57.0,184
58.0,177
59.0,169
60.0,160
61.0,153
62.0,150
63.0,142
64.0,141
65.0,139
66.0,133
67.0,127
68.0,121
69.0,114
70.0,113
71.0,110
72.0,105
73.0,98
74.0,96
75.0,93
76.0,89
77.0,85
78.0,84
79.0,81
80.0,77
81.0,72
82.0,71
83.0,64
84.0,59
85.0,192
86.0,189
87.0,186
88.0,184
89.0,180
90.0,174
91.0,166
92.0,158
93.0,154
94.0,146
95.0,141
96.0,139
97.0,135
98.0,130
99.0,127
100.0,120
101.0,110
102.0,105
103.0,98
104.0,93
105.0,89
106.0,83
107.0,75
108.0,70
109.0,69
110.0,61
111.0,56
112.0,51
113.0,190
114.0,187
115.0,184
116.0,176
117.0,173
118.0,171
119.0,167
120.0,159
121.0,153
122.0,150
123.0,147
124.0,143
125.0,139
126.0,133
127.0,124
128.0,118
129.0,113
130.0,109
131.0,106
132.0,99
133.0,98
134.0,92
135.0,88
136.0,82
137.0,78
138.0,76
139.0,68
140.0,63
141.0,60
142.0,58
143.0,55
144.0,185
145.0,182
146.0,176
147.0,168
148.0,164
149.0,161
150.0,158
151.0,151
152.0,147
153.0,147
154.0,139
155.0,137
156.0,130
157.0,126
158.0,119
159.0,112
160.0,110
161.0,106
162.0,103
163.0,94
164.0,88
165.0,83
166.0,79
167.0,71
168.0,65
169.0,57
170.0,55
171.0,190
172.0,186
173.0,182
174.0,180
175.0,173
176.0,166
177.0,161
178.0,158
179.0,155
180.0,150
181.0,144
182.0,138
183.0,132
184.0,122
185.0,119
186.0,113
187.0,109
188.0,105
189.0,103
190.0,97
191.0,92
192.0,87
193.0,84
194.0,81
195.0,77
196.0,75
197.0,72
198.0,71
199.0,63
200.0,62
201.0,57
202.0,191
203.0,188
204.0,182
205.0,177
206.0,171
207.0,163
208.0,158
209.0,152
210.0,144
211.0,142
212.0,139
213.0,131
214.0,127
215.0,121
216.0,119
217.0,115
218.0,112
219.0,109
220.0,105
221.0,99
222.0,90
223.0,82
224.0,76
225.0,72
226.0,65
227.0,60
228.0,54
229.0,47
230.0,185
231.0,177
232.0,173
233.0,168
234.0,161
235.0,157
236.0,156
237.0,144
238.0,137
239.0,131
240.0,128
241.0,122
242.0,115
243.0,110
244.0,103
245.0,99
246.0,95
247.0,93
248.0,89
249.0,82
250.0,77
251.0,75
252.0,73
253.0,68
254.0,66
255.0,63
256.0,58
257.0,190
258.0,185
259.0,179
260.0,169
261.0,161
262.0,158
263.0,153
264.0,145
265.0,136
266.0,132
267.0,121
268.0,115
269.0,111
270.0,108
271.0,102
272.0,93
273.0,86
274.0,81
275.0,79
276.0,70
277.0,65
278.0,61
279.0,60
280.0,52
281.0,186
282.0,179
283.0,174
284.0,169
285.0,165
286.0,159
287.0,157
288.0,154
289.0,147
290.0,145
291.0,138
292.0,128
293.0,125
294.0,117
295.0,111
296.0,103
297.0,95
298.0,91
299.0,87
300.0,81
301.0,73
302.0,70
303.0,67
304.0,59
305.0,53
306.0,50
307.0,188
308.0,183
309.0,182
310.0,178
311.0,176
312.0,174
313.0,172
314.0,163
315.0,155
316.0,149
317.0,142
318.0,137
319.0,129
320.0,127
321.0,118
322.0,115
323.0,110
324.0,108
325.0,106
326.0,103
327.0,99
328.0,93
329.0,88
330.0,82
331.0,75
332.0,71
333.0,69
334.0,66
335.0,62
336.0,60
337.0,52
338.0,47
339.0,181
340.0,169
341.0,166
342.0,164
343.0,156
344.0,152
345.0,148
346.0,147
347.0,144
348.0,138
349.0,132
350.0,127
351.0,125
352.0,124
353.0,119
354.0,114
355.0,103
356.0,96
357.0,92
358.0,91
359.0,88
360.0,85
361.0,77
362.0,72
363.0,66
364.0,59
365.0,194
